daxing_stationId,daxing_utc_time,daxing_PM2.5,daxing_PM10,daxing_NO2,daxing_CO,daxing_O3,daxing_SO2,daxing_temperature,daxing_pressure,daxing_humidity,daxing_wind_direction,daxing_wind_speed,fangshan_stationId,fangshan_utc_time,fangshan_PM2.5,fangshan_PM10,fangshan_NO2,fangshan_CO,fangshan_O3,fangshan_SO2,fangshan_temperature,fangshan_pressure,fangshan_humidity,fangshan_wind_direction,fangshan_wind_speed,huairou_stationId,huairou_utc_time,huairou_PM2.5,huairou_PM10,huairou_NO2,huairou_CO,huairou_O3,huairou_SO2,huairou_temperature,huairou_pressure,huairou_humidity,huairou_wind_direction,huairou_wind_speed,mentougou_stationId,mentougou_utc_time,mentougou_PM2.5,mentougou_PM10,mentougou_NO2,mentougou_CO,mentougou_O3,mentougou_SO2,mentougou_temperature,mentougou_pressure,mentougou_humidity,mentougou_wind_direction,mentougou_wind_speed,miyun_stationId,miyun_utc_time,miyun_PM2.5,miyun_PM10,miyun_NO2,miyun_CO,miyun_O3,miyun_SO2,miyun_temperature,miyun_pressure,miyun_humidity,miyun_wind_direction,miyun_wind_speed,pingchang_stationId,pingchang_utc_time,pingchang_PM2.5,pingchang_PM10,pingchang_NO2,pingchang_CO,pingchang_O3,pingchang_SO2,pingchang_temperature,pingchang_pressure,pingchang_humidity,pingchang_wind_direction,pingchang_wind_speed,pinggu_stationId,pinggu_utc_time,pinggu_PM2.5,pinggu_PM10,pinggu_NO2,pinggu_CO,pinggu_O3,pinggu_SO2,pinggu_temperature,pinggu_pressure,pinggu_humidity,pinggu_wind_direction,pinggu_wind_speed,shunyi_stationId,shunyi_utc_time,shunyi_PM2.5,shunyi_PM10,shunyi_NO2,shunyi_CO,shunyi_O3,shunyi_SO2,shunyi_temperature,shunyi_pressure,shunyi_humidity,shunyi_wind_direction,shunyi_wind_speed,tongzhou_stationId,tongzhou_utc_time,tongzhou_PM2.5,tongzhou_PM10,tongzhou_NO2,tongzhou_CO,tongzhou_O3,tongzhou_SO2,tongzhou_temperature,tongzhou_pressure,tongzhou_humidity,tongzhou_wind_direction,tongzhou_wind_speed
daxing,2017-12-25 14:00:00,65.0,125.0,94.0,1.7,2.0,12.0,-0.2,1021.4,31.0,49.0,1.3,fangshan,2017-12-25 14:00:00,59.0,98.0,91.0,1.1,4.0,17.0,0.4,1020.1,27.0,45.0,1.5,huairou,2017-12-25 14:00:00,49.0,72.0,56.0,1.1,3.0,7.0,-3.1,1017.4,39.0,13.0,2.4,mentougou,2017-12-25 14:00:00,55.0,82.0,66.0,1.0,16.0,9.0,-1.1,1015.9,32.0,356.0,2.2,miyun,2017-12-25 14:00:00,53.0,70.0,59.0,1.3,3.0,7.0,-4.5,1018.1,51.0,126.0,1.9,pingchang,2017-12-25 14:00:00,44.0,65.0,56.0,1.0,8.0,11.0,-1.4,1017.1,33.0,33.0,1.0,pinggu,2017-12-25 14:00:00,67.0,73.0,62.0,1.8,2.0,,-6.6,1022.6,46.0,58.0,0.7,shunyi,2017-12-25 14:00:00,56.0,75.0,76.0,1.5,4.0,14.0,-2.3,1023.2,39.0,22.0,1.5,tongzhou,2017-12-25 14:00:00,63.0,106.0,90.0,1.2,2.0,17.0,-3.3,1023.8,39.0,69.0,0.7
daxing,2017-12-25 15:00:00,66.0,136.0,93.0,1.8,2.0,12.0,-0.5,1022.3,31.0,72.0,1.8,fangshan,2017-12-25 15:00:00,59.0,105.0,93.0,1.2,4.0,15.0,0.1,1020.9,27.0,108.0,2.0,huairou,2017-12-25 15:00:00,46.0,,44.0,0.7,12.0,4.0,-3.1,1017.9,39.0,352.0,1.8,mentougou,2017-12-25 15:00:00,62.0,79.0,72.0,1.1,8.0,10.0,-1.1,1016.5,32.0,229.0,0.9,miyun,2017-12-25 15:00:00,34.0,43.0,38.0,0.9,28.0,5.0,-3.2,1018.9,42.0,66.0,1.8,pingchang,2017-12-25 15:00:00,46.0,66.0,54.0,1.2,7.0,13.0,-1.6,1018.0,34.0,130.0,0.9,pinggu,2017-12-25 15:00:00,79.0,83.0,59.0,2.3,2.0,,-7.4,1023.3,51.0,60.0,1.1,shunyi,2017-12-25 15:00:00,47.0,65.0,70.0,1.3,6.0,12.0,-2.3,1023.9,40.0,42.0,1.9,tongzhou,2017-12-25 15:00:00,73.0,105.0,89.0,1.4,2.0,16.0,-4.1,1024.7,43.0,270.0,1.3
daxing,2017-12-25 16:00:00,59.0,108.0,89.0,1.6,2.0,11.0,-1.4,1022.9,34.0,50.0,2.4,fangshan,2017-12-25 16:00:00,55.0,97.0,91.0,1.0,4.0,11.0,-1.1,1021.6,29.0,69.0,2.4,huairou,2017-12-25 16:00:00,33.0,40.0,42.0,0.7,18.0,3.0,-3.3,1018.5,38.0,207.0,1.6,mentougou,2017-12-25 16:00:00,58.0,87.0,76.0,1.3,3.0,10.0,-0.4,1017.4,28.0,48.0,2.8,miyun,2017-12-25 16:00:00,15.0,22.0,14.0,0.5,58.0,2.0,-2.0,1019.7,31.0,40.0,2.2,pingchang,2017-12-25 16:00:00,43.0,70.0,47.0,0.9,21.0,9.0,-2.7,1018.6,39.0,309.0,0.6,pinggu,2017-12-25 16:00:00,77.0,85.0,58.0,2.3,2.0,,-9.1,1024.1,57.0,52.0,1.1,shunyi,2017-12-25 16:00:00,38.0,57.0,56.0,1.2,14.0,11.0,-2.5,1024.6,42.0,35.0,1.8,tongzhou,2017-12-25 16:00:00,64.0,101.0,87.0,1.4,2.0,14.0,-4.9,1025.4,46.0,249.0,0.7
daxing,2017-12-25 17:00:00,49.0,89.0,85.0,1.4,2.0,11.0,-0.2,1023.3,31.0,50.0,3.1,fangshan,2017-12-25 17:00:00,35.0,72.0,70.0,0.6,11.0,7.0,-0.7,1022.0,29.0,73.0,2.4,huairou,2017-12-25 17:00:00,30.0,,17.0,0.3,57.0,2.0,-1.5,1019.3,29.0,82.0,3.9,mentougou,2017-12-25 17:00:00,50.0,85.0,84.0,1.1,2.0,11.0,-0.4,1017.7,30.0,37.0,3.2,miyun,2017-12-25 17:00:00,4.0,11.0,7.0,0.4,70.0,2.0,-2.0,1020.0,29.0,42.0,1.5,pingchang,2017-12-25 17:00:00,69.0,87.0,61.0,2.8,10.0,30.0,-3.2,1019.1,40.0,192.0,0.8,pinggu,2017-12-25 17:00:00,48.0,58.0,47.0,1.5,16.0,,-5.4,1024.5,48.0,172.0,0.9,shunyi,2017-12-25 17:00:00,25.0,41.0,41.0,0.9,30.0,8.0,-2.5,1025.0,34.0,46.0,2.3,tongzhou,2017-12-25 17:00:00,28.0,55.0,55.0,0.7,29.0,6.0,-4.0,1025.8,49.0,34.0,2.5
daxing,2017-12-25 18:00:00,27.0,48.0,75.0,1.0,2.0,5.0,-0.8,1023.9,30.0,45.0,2.5,fangshan,2017-12-25 18:00:00,18.0,33.0,42.0,0.3,30.0,3.0,-1.1,1022.6,24.0,78.0,1.9,huairou,2017-12-25 18:00:00,10.0,17.0,15.0,0.3,59.0,2.0,-2.0,1019.5,29.0,64.0,2.7,mentougou,2017-12-25 18:00:00,42.0,66.0,76.0,1.0,4.0,9.0,-1.5,1018.1,30.0,47.0,1.1,miyun,2017-12-25 18:00:00,8.0,10.0,5.0,0.3,72.0,2.0,-2.7,1020.3,31.0,131.0,1.3,pingchang,2017-12-25 18:00:00,60.0,88.0,65.0,1.5,2.0,14.0,-2.8,1019.4,38.0,100.0,1.2,pinggu,2017-12-25 18:00:00,35.0,,34.0,1.5,27.0,,-8.7,1024.9,56.0,56.0,1.1,shunyi,2017-12-25 18:00:00,13.0,23.0,24.0,0.7,50.0,6.0,-2.3,1025.3,29.0,41.0,2.1,tongzhou,2017-12-25 18:00:00,10.0,20.0,38.0,0.4,51.0,3.0,-0.9,1026.1,25.0,31.0,3.0
daxing,2017-12-25 19:00:00,20.0,39.0,76.0,0.9,2.0,5.0,-1.5,1024.5,27.0,43.0,2.1,fangshan,2017-12-25 19:00:00,9.0,23.0,37.0,0.2,38.0,2.0,-2.0,1023.4,24.0,74.0,1.1,huairou,2017-12-25 19:00:00,10.0,13.0,13.0,0.2,64.0,2.0,-3.1,1019.8,32.0,75.0,1.9,mentougou,2017-12-25 19:00:00,27.0,47.0,72.0,1.0,6.0,8.0,-1.9,1018.9,28.0,355.0,1.9,miyun,2017-12-25 19:00:00,7.0,13.0,17.0,,56.0,2.0,-4.5,1020.6,34.0,31.0,1.1,pingchang,2017-12-25 19:00:00,61.0,72.0,61.0,1.8,2.0,21.0,-4.4,1020.0,44.0,311.0,1.1,pinggu,2017-12-25 19:00:00,29.0,,31.0,1.7,31.0,,-8.7,1025.2,56.0,151.0,1.2,shunyi,2017-12-25 19:00:00,5.0,16.0,13.0,0.6,63.0,5.0,-2.4,1025.7,29.0,33.0,2.1,tongzhou,2017-12-25 19:00:00,7.0,13.0,22.0,0.3,70.0,3.0,-1.4,1026.6,24.0,40.0,2.2
daxing,2017-12-25 20:00:00,8.0,18.0,46.0,0.7,23.0,2.0,-2.5,1024.5,28.0,350.0,0.8,fangshan,2017-12-25 20:00:00,17.0,51.0,69.0,0.4,9.0,3.0,-3.3,1023.5,50.0,59.0,0.9,huairou,2017-12-25 20:00:00,8.0,12.0,8.0,0.2,68.0,2.0,-4.5,1020.0,37.0,25.0,1.0,mentougou,2017-12-25 20:00:00,35.0,59.0,72.0,1.5,2.0,10.0,-2.7,1019.0,29.0,340.0,1.9,miyun,2017-12-25 20:00:00,5.0,,14.0,0.2,57.0,,-4.5,1020.6,38.0,39.0,1.9,pingchang,2017-12-25 20:00:00,58.0,91.0,64.0,2.2,2.0,24.0,-4.9,1020.0,46.0,342.0,1.2,pinggu,2017-12-25 20:00:00,26.0,26.0,33.0,1.8,29.0,,-9.4,1025.2,57.0,55.0,0.7,shunyi,2017-12-25 20:00:00,5.0,12.0,8.0,0.5,66.0,5.0,-2.2,1025.8,29.0,40.0,2.5,tongzhou,2017-12-25 20:00:00,4.0,15.0,32.0,0.3,55.0,4.0,-2.8,1026.7,29.0,89.0,1.4
daxing,2017-12-25 21:00:00,8.0,15.0,41.0,0.6,29.0,2.0,-3.3,1024.8,31.0,7.0,0.9,fangshan,2017-12-25 21:00:00,16.0,48.0,65.0,0.4,10.0,3.0,-4.5,1023.7,35.0,337.0,1.4,huairou,2017-12-25 21:00:00,5.0,16.0,14.0,0.5,51.0,2.0,-5.8,1020.0,40.0,343.0,1.3,mentougou,2017-12-25 21:00:00,34.0,51.0,66.0,1.8,2.0,11.0,-4.5,1019.3,39.0,281.0,1.6,miyun,2017-12-25 21:00:00,3.0,11.0,9.0,0.2,59.0,4.0,-3.9,1020.6,38.0,67.0,2.1,pingchang,2017-12-25 21:00:00,41.0,72.0,64.0,1.9,2.0,18.0,-5.2,1020.2,46.0,336.0,1.3,pinggu,2017-12-25 21:00:00,37.0,,54.0,2.2,3.0,,-8.9,1025.5,54.0,125.0,1.1,shunyi,2017-12-25 21:00:00,4.0,11.0,11.0,0.6,61.0,7.0,-3.1,1026.1,33.0,347.0,0.8,tongzhou,2017-12-25 21:00:00,6.0,13.0,29.0,0.3,59.0,4.0,-5.4,1027.1,56.0,28.0,1.0
daxing,2017-12-25 22:00:00,9.0,17.0,63.0,0.7,10.0,2.0,-4.8,1025.3,35.0,357.0,0.3,fangshan,2017-12-25 22:00:00,8.0,28.0,54.0,0.4,18.0,3.0,-4.9,1024.2,36.0,999017.0,0.1,huairou,2017-12-25 22:00:00,12.0,27.0,11.0,0.7,44.0,2.0,-7.8,1020.4,49.0,285.0,1.4,mentougou,2017-12-25 22:00:00,29.0,43.0,67.0,1.5,2.0,9.0,-5.1,1019.8,42.0,277.0,2.5,miyun,2017-12-25 22:00:00,7.0,19.0,18.0,0.3,50.0,4.0,-7.2,1021.1,56.0,125.0,1.5,pingchang,2017-12-25 22:00:00,38.0,58.0,65.0,1.7,2.0,13.0,-5.8,1020.7,44.0,339.0,1.7,pinggu,2017-12-25 22:00:00,42.0,58.0,64.0,1.8,2.0,,-10.3,1026.1,59.0,41.0,0.8,shunyi,2017-12-25 22:00:00,6.0,12.0,15.0,0.7,55.0,7.0,-5.5,1026.5,47.0,30.0,0.9,tongzhou,2017-12-25 22:00:00,10.0,23.0,57.0,0.4,25.0,5.0,-6.6,1027.6,66.0,32.0,0.8
daxing,2017-12-25 23:00:00,12.0,29.0,78.0,0.8,2.0,3.0,-6.2,1026.4,40.0,335.0,0.3,fangshan,2017-12-25 23:00:00,11.0,42.0,61.0,0.4,14.0,4.0,-4.4,1025.1,35.0,318.0,1.4,huairou,2017-12-25 23:00:00,17.0,36.0,20.0,0.8,31.0,2.0,-9.1,1021.7,58.0,352.0,1.1,mentougou,2017-12-25 23:00:00,25.0,44.0,62.0,1.4,2.0,8.0,-5.4,1020.7,44.0,276.0,2.8,miyun,2017-12-25 23:00:00,10.0,33.0,33.0,0.4,31.0,2.0,-7.6,1022.3,55.0,89.0,0.8,pingchang,2017-12-25 23:00:00,25.0,47.0,63.0,1.3,2.0,9.0,-6.0,1021.7,40.0,17.0,0.7,pinggu,2017-12-25 23:00:00,31.0,48.0,59.0,1.7,2.0,,-11.0,1027.2,64.0,62.0,0.5,shunyi,2017-12-25 23:00:00,4.0,18.0,27.0,0.8,43.0,8.0,-6.3,1027.7,46.0,315.0,1.3,tongzhou,2017-12-25 23:00:00,9.0,24.0,47.0,0.4,38.0,4.0,-7.7,1028.7,71.0,301.0,0.7
daxing,2017-12-26 00:00:00,18.0,72.0,84.0,1.2,2.0,4.0,-4.9,1027.4,43.0,256.0,1.1,fangshan,2017-12-26 00:00:00,13.0,41.0,61.0,0.5,12.0,4.0,-5.0,1026.2,60.0,308.0,0.6,huairou,2017-12-26 00:00:00,25.0,37.0,24.0,0.9,25.0,2.0,-9.1,1022.7,58.0,318.0,1.1,mentougou,2017-12-26 00:00:00,27.0,48.0,59.0,1.4,2.0,7.0,-5.3,1021.5,43.0,288.0,2.4,miyun,2017-12-26 00:00:00,9.0,27.0,38.0,0.6,26.0,2.0,-8.9,1023.1,63.0,81.0,1.4,pingchang,2017-12-26 00:00:00,,,,,,,-6.3,1022.6,42.0,338.0,2.1,pinggu,2017-12-26 00:00:00,15.0,26.0,51.0,1.9,8.0,,-10.9,1028.2,62.0,57.0,0.6,shunyi,2017-12-26 00:00:00,9.0,27.0,64.0,1.1,11.0,7.0,-5.6,1028.5,52.0,25.0,0.7,tongzhou,2017-12-26 00:00:00,12.0,33.0,75.0,0.6,9.0,4.0,-8.1,1029.7,83.0,356.0,0.3
daxing,2017-12-26 01:00:00,23.0,79.0,81.0,1.4,2.0,5.0,-2.7,1027.9,42.0,170.0,0.7,fangshan,2017-12-26 01:00:00,11.0,37.0,67.0,0.7,10.0,5.0,-2.9,1026.7,39.0,999017.0,0.1,huairou,2017-12-26 01:00:00,25.0,37.0,19.0,0.8,31.0,3.0,-6.1,1023.3,51.0,219.0,0.5,mentougou,2017-12-26 01:00:00,26.0,51.0,49.0,1.2,16.0,9.0,-3.3,1022.1,38.0,310.0,1.3,miyun,2017-12-26 01:00:00,16.0,37.0,39.0,0.7,27.0,5.0,-5.2,1024.0,44.0,75.0,1.5,pingchang,2017-12-26 01:00:00,12.0,31.0,60.0,0.9,7.0,5.0,-5.2,1023.1,38.0,343.0,1.5,pinggu,2017-12-26 01:00:00,22.0,38.0,37.0,1.8,21.0,,-6.3,1029.0,53.0,2.0,0.6,shunyi,2017-12-26 01:00:00,15.0,29.0,48.0,1.0,26.0,7.0,-2.2,1029.3,34.0,21.0,1.4,tongzhou,2017-12-26 01:00:00,14.0,44.0,73.0,0.8,14.0,9.0,-2.9,1030.3,61.0,96.0,0.5
daxing,2017-12-26 02:00:00,24.0,68.0,74.0,1.5,7.0,6.0,1.1,1028.2,26.0,13.0,0.7,fangshan,2017-12-26 02:00:00,19.0,43.0,58.0,0.7,17.0,5.0,0.2,1026.9,25.0,999017.0,0.2,huairou,2017-12-26 02:00:00,25.0,31.0,31.0,0.5,32.0,2.0,-2.2,1023.6,36.0,60.0,1.0,mentougou,2017-12-26 02:00:00,22.0,44.0,43.0,1.0,30.0,9.0,0.1,1022.2,30.0,55.0,0.9,miyun,2017-12-26 02:00:00,13.0,20.0,22.0,0.5,43.0,5.0,-2.9,1024.3,38.0,89.0,1.8,pingchang,2017-12-26 02:00:00,15.0,30.0,37.0,0.7,30.0,6.0,-1.0,1023.3,29.0,335.0,1.3,pinggu,2017-12-26 02:00:00,23.0,27.0,28.0,1.3,37.0,,-2.7,1029.4,36.0,289.0,0.4,shunyi,2017-12-26 02:00:00,12.0,30.0,29.0,0.9,42.0,8.0,-1.2,1029.5,33.0,23.0,1.6,tongzhou,2017-12-26 02:00:00,82.0,,47.0,1.0,36.0,17.0,0.5,1030.5,39.0,84.0,1.2
daxing,2017-12-26 03:00:00,25.0,59.0,49.0,1.3,25.0,11.0,1.9,1027.9,27.0,256.0,1.7,fangshan,2017-12-26 03:00:00,19.0,27.0,39.0,0.4,35.0,6.0,2.1,1026.6,21.0,211.0,1.4,huairou,2017-12-26 03:00:00,16.0,21.0,15.0,0.3,55.0,2.0,-0.5,1023.3,29.0,78.0,1.4,mentougou,2017-12-26 03:00:00,19.0,25.0,36.0,0.6,53.0,7.0,1.7,1022.0,23.0,187.0,3.0,miyun,2017-12-26 03:00:00,13.0,17.0,16.0,0.5,51.0,5.0,-0.8,1024.0,32.0,67.0,1.1,pingchang,2017-12-26 03:00:00,16.0,45.0,31.0,0.6,39.0,6.0,1.5,1023.1,21.0,107.0,1.9,pinggu,2017-12-26 03:00:00,32.0,38.0,36.0,1.2,38.0,,0.0,1029.1,32.0,303.0,1.1,shunyi,2017-12-26 03:00:00,19.0,32.0,24.0,0.9,48.0,9.0,0.4,1029.4,27.0,27.0,1.2,tongzhou,2017-12-26 03:00:00,75.0,,35.0,0.8,49.0,16.0,1.3,1030.3,39.0,136.0,1.7
daxing,2017-12-26 04:00:00,21.0,47.0,31.0,1.1,42.0,11.0,3.0,1027.0,29.0,183.0,3.0,fangshan,2017-12-26 04:00:00,23.0,26.0,26.0,0.5,50.0,9.0,2.8,1025.6,19.0,218.0,2.6,huairou,2017-12-26 04:00:00,13.0,19.0,13.0,0.3,59.0,3.0,1.4,1022.4,23.0,190.0,1.9,mentougou,2017-12-26 04:00:00,11.0,23.0,22.0,0.6,76.0,8.0,2.4,1020.9,21.0,165.0,3.3,miyun,2017-12-26 04:00:00,17.0,,19.0,0.5,51.0,8.0,1.2,1022.9,28.0,221.0,1.4,pingchang,2017-12-26 04:00:00,18.0,22.0,33.0,0.6,41.0,7.0,2.1,1022.1,21.0,116.0,1.4,pinggu,2017-12-26 04:00:00,39.0,51.0,31.0,1.3,45.0,,1.2,1028.3,32.0,263.0,1.7,shunyi,2017-12-26 04:00:00,20.0,29.0,31.0,0.9,47.0,10.0,2.0,1028.4,27.0,102.0,1.3,tongzhou,2017-12-26 04:00:00,,18.0,,0.9,49.0,15.0,2.2,1029.6,36.0,186.0,1.8
daxing,2017-12-26 05:00:00,23.0,37.0,19.0,0.9,55.0,9.0,3.4,1026.3,28.0,190.0,2.2,fangshan,2017-12-26 05:00:00,14.0,28.0,20.0,0.3,60.0,6.0,3.5,1024.9,22.0,205.0,3.7,huairou,2017-12-26 05:00:00,12.0,21.0,21.0,0.5,53.0,7.0,2.6,1021.7,22.0,181.0,2.4,mentougou,2017-12-26 05:00:00,20.0,35.0,25.0,0.6,78.0,9.0,3.1,1020.2,20.0,193.0,2.9,miyun,2017-12-26 05:00:00,20.0,24.0,20.0,0.5,53.0,11.0,2.1,1022.3,27.0,229.0,2.0,pingchang,2017-12-26 05:00:00,20.0,30.0,38.0,0.7,38.0,9.0,2.7,1021.5,21.0,135.0,1.7,pinggu,2017-12-26 05:00:00,33.0,50.0,25.0,1.1,49.0,17.0,1.7,1027.5,31.0,230.0,2.6,shunyi,2017-12-26 05:00:00,22.0,32.0,,1.0,,,2.8,1027.7,28.0,222.0,2.1,tongzhou,2017-12-26 05:00:00,,6.0,35.0,0.8,52.0,14.0,3.0,1028.8,32.0,226.0,1.9
daxing,2017-12-26 06:00:00,21.0,41.0,19.0,0.9,56.0,9.0,4.0,1025.7,28.0,236.0,2.4,fangshan,2017-12-26 06:00:00,20.0,36.0,23.0,0.4,59.0,6.0,3.3,1024.3,25.0,217.0,3.5,huairou,2017-12-26 06:00:00,14.0,25.0,22.0,0.5,54.0,6.0,3.0,1020.9,22.0,193.0,2.6,mentougou,2017-12-26 06:00:00,20.0,45.0,27.0,0.5,76.0,8.0,3.4,1019.6,20.0,165.0,2.6,miyun,2017-12-26 06:00:00,22.0,33.0,22.0,0.6,52.0,10.0,2.2,1021.4,27.0,247.0,2.2,pingchang,2017-12-26 06:00:00,20.0,36.0,42.0,0.7,35.0,10.0,3.5,1020.7,20.0,165.0,1.7,pinggu,2017-12-26 06:00:00,33.0,44.0,22.0,1.0,55.0,16.0,2.3,1026.8,31.0,210.0,1.8,shunyi,2017-12-26 06:00:00,31.0,37.0,49.0,,34.0,14.0,3.7,1026.9,28.0,225.0,1.0,tongzhou,2017-12-26 06:00:00,,,34.0,0.8,58.0,13.0,3.5,1028.2,32.0,233.0,2.2
daxing,2017-12-26 07:00:00,25.0,45.0,19.0,0.9,57.0,8.0,3.6,1025.4,30.0,172.0,3.0,fangshan,2017-12-26 07:00:00,30.0,50.0,27.0,0.5,56.0,6.0,3.5,1024.0,30.0,218.0,3.7,huairou,2017-12-26 07:00:00,16.0,36.0,37.0,0.6,40.0,7.0,3.0,1020.6,24.0,219.0,2.2,mentougou,2017-12-26 07:00:00,26.0,48.0,30.0,0.5,72.0,9.0,3.0,1019.4,26.0,202.0,3.7,miyun,2017-12-26 07:00:00,19.0,29.0,24.0,0.4,52.0,8.0,2.5,1021.2,26.0,238.0,2.2,pingchang,2017-12-26 07:00:00,24.0,43.0,46.0,0.8,31.0,10.0,3.3,1020.4,21.0,91.0,2.0,pinggu,2017-12-26 07:00:00,31.0,48.0,24.0,0.9,55.0,15.0,2.6,1026.5,30.0,248.0,1.5,shunyi,2017-12-26 07:00:00,26.0,46.0,44.0,0.7,41.0,15.0,4.0,1026.5,25.0,191.0,1.4,tongzhou,2017-12-26 07:00:00,,42.0,34.0,0.7,58.0,12.0,3.9,1027.7,32.0,225.0,2.0
daxing,2017-12-26 08:00:00,25.0,52.0,23.0,0.9,52.0,8.0,3.1,1025.7,34.0,206.0,2.6,fangshan,2017-12-26 08:00:00,26.0,51.0,31.0,0.4,53.0,7.0,3.1,1024.3,32.0,209.0,3.2,huairou,2017-12-26 08:00:00,25.0,53.0,,0.5,20.0,,2.6,1020.8,28.0,216.0,1.7,mentougou,2017-12-26 08:00:00,27.0,54.0,36.0,0.5,64.0,9.0,2.6,1019.6,29.0,167.0,2.3,miyun,2017-12-26 08:00:00,24.0,43.0,41.0,0.5,36.0,8.0,2.0,1021.3,30.0,236.0,2.0,pingchang,2017-12-26 08:00:00,22.0,51.0,51.0,0.8,26.0,10.0,3.0,1020.5,22.0,101.0,1.6,pinggu,2017-12-26 08:00:00,34.0,47.0,28.0,0.9,53.0,15.0,2.3,1026.5,32.0,239.0,1.3,shunyi,2017-12-26 08:00:00,30.0,40.0,52.0,0.6,36.0,14.0,3.3,1026.7,26.0,208.0,2.1,tongzhou,2017-12-26 08:00:00,21.0,42.0,35.0,0.7,56.0,11.0,3.1,1028.0,31.0,208.0,2.3
daxing,2017-12-26 09:00:00,28.0,55.0,32.0,0.9,43.0,8.0,1.9,1025.9,39.0,207.0,1.5,fangshan,2017-12-26 09:00:00,31.0,59.0,44.0,0.5,41.0,6.0,1.3,1024.5,37.0,207.0,2.5,huairou,2017-12-26 09:00:00,29.0,62.0,62.0,0.9,,8.0,0.3,1021.1,33.0,295.0,0.8,mentougou,2017-12-26 09:00:00,32.0,66.0,51.0,0.6,45.0,10.0,1.2,1019.9,35.0,197.0,1.7,miyun,2017-12-26 09:00:00,29.0,53.0,51.0,0.6,25.0,10.0,-0.2,1021.6,36.0,186.0,0.7,pingchang,2017-12-26 09:00:00,26.0,47.0,,0.9,12.0,10.0,2.0,1020.8,26.0,98.0,1.9,pinggu,2017-12-26 09:00:00,41.0,49.0,33.0,1.0,48.0,14.0,-0.4,1026.9,39.0,53.0,0.8,shunyi,2017-12-26 09:00:00,29.0,50.0,64.0,0.6,24.0,12.0,1.5,1027.0,33.0,225.0,1.6,tongzhou,2017-12-26 09:00:00,27.0,50.0,45.0,0.7,44.0,10.0,1.0,1028.3,38.0,208.0,1.1
daxing,2017-12-26 10:00:00,32.0,62.0,46.0,1.0,28.0,7.0,-0.5,1026.2,46.0,199.0,1.0,fangshan,2017-12-26 10:00:00,39.0,78.0,64.0,0.6,22.0,6.0,0.0,1024.7,42.0,198.0,2.1,huairou,2017-12-26 10:00:00,31.0,69.0,82.0,1.5,10.0,8.0,-2.1,1021.3,40.0,315.0,1.5,mentougou,2017-12-26 10:00:00,36.0,70.0,63.0,0.7,32.0,12.0,-0.1,1020.0,41.0,157.0,1.8,miyun,2017-12-26 10:00:00,34.0,62.0,67.0,0.8,9.0,9.0,-3.3,1021.9,44.0,100.0,0.5,pingchang,2017-12-26 10:00:00,37.0,60.0,79.0,,,12.0,0.3,1021.0,30.0,8.0,1.0,pinggu,2017-12-26 10:00:00,48.0,66.0,50.0,1.3,29.0,16.0,-3.1,1027.3,47.0,70.0,1.5,shunyi,2017-12-26 10:00:00,32.0,59.0,81.0,0.9,8.0,15.0,-0.4,1027.2,42.0,187.0,0.9,tongzhou,2017-12-26 10:00:00,31.0,61.0,59.0,0.7,27.0,10.0,-1.6,1028.5,53.0,169.0,0.7
daxing,2017-12-26 11:00:00,35.0,64.0,55.0,1.1,19.0,6.0,-0.3,1026.3,46.0,204.0,1.2,fangshan,2017-12-26 11:00:00,45.0,86.0,77.0,0.7,10.0,6.0,-0.5,1025.0,46.0,207.0,2.0,huairou,2017-12-26 11:00:00,39.0,82.0,79.0,1.8,2.0,8.0,-3.0,1021.5,43.0,320.0,1.9,mentougou,2017-12-26 11:00:00,42.0,80.0,86.0,0.8,2.0,11.0,-0.6,1020.3,44.0,176.0,2.0,miyun,2017-12-26 11:00:00,53.0,74.0,71.0,1.3,7.0,12.0,-4.8,1022.1,52.0,56.0,0.7,pingchang,2017-12-26 11:00:00,48.0,77.0,78.0,1.4,6.0,13.0,-1.5,1021.4,35.0,29.0,0.7,pinggu,2017-12-26 11:00:00,72.0,78.0,55.0,1.7,17.0,15.0,-4.2,1027.4,50.0,82.0,1.3,shunyi,2017-12-26 11:00:00,41.0,82.0,89.0,1.3,4.0,15.0,-1.6,1027.4,48.0,212.0,1.1,tongzhou,2017-12-26 11:00:00,32.0,68.0,74.0,0.8,11.0,10.0,-3.4,1028.8,68.0,121.0,1.0
